url,name,birthday,congress_term,total_bills
https://www.congress.gov/member/dean-gallo/G000025,Representative Dean A. Gallo,(1935 - 1994),In Congress 1985 - 1995,1650
https://www.congress.gov/member/bob-gammage/G000036,Representative Robert A. Gammage,(1938 - 2012),In Congress 1977 - 1979,68
https://www.congress.gov/member/greg-ganske/G000041,Representative Greg Ganske,(1949 - ),In Congress 1995 - 2003,433
https://www.congress.gov/member/john-garamendi/G000559,Representative John Garamendi,(1945 - ),In Congress 2009 - Present |,2461
https://www.congress.gov/member/jesus-garcia/G000586,"Representative Jesus G. ""Chuy"" Garcia",(1956 - ),In Congress 2019 - Present |,738
https://www.congress.gov/member/joe-garcia/G000573,Representative Joe Garcia,(1963 - ),In Congress 2013 - 2015,252
https://www.congress.gov/member/robert-garcia/G000047,Representative Robert Garcia,(1933 - 2017),In Congress 1977 - 1991,2711
https://www.congress.gov/member/sylvia-garcia/G000587,Representative Sylvia R. Garcia,(1950 - ),In Congress 2019 - Present |,495
https://www.congress.gov/member/cory-gardner/G000562,Senator Cory Gardner,(1974 - ),In Congress 2011 - Present |,1731
https://www.congress.gov/member/edwin-garn/G000072,Senator E. J. (Jake) Garn,(1932 - ),In Congress 1975 - 1993,2469
https://www.congress.gov/member/scott-garrett/G000548,Representative Scott Garrett,(1959 - ),In Congress 2003 - 2017,1970
https://www.congress.gov/member/thomas-garrett/G000580,"Representative Thomas A. Garrett, Jr.",(1972 - ),In Congress 2017 - 2019,251
https://www.congress.gov/member/joseph-gaydos/G000105,Representative Joseph M. Gaydos,(1926 - 2015),In Congress 1967 - 1993,1326
https://www.congress.gov/member/samuel-gejdenson/G000120,Representative Sam Gejdenson,(1948 - ),In Congress 1981 - 2001,3897
https://www.congress.gov/member/george-gekas/G000121,Representative George W. Gekas,(1930 - ),In Congress 1983 - 2003,2324
https://www.congress.gov/member/richard-gephardt/G000132,Representative Richard A. Gephardt,(1941 - ),In Congress 1977 - 2005,2170
https://www.congress.gov/member/pete-geren/G000134,Representative Pete Geren,(1952 - ),In Congress 1989 - 1997,1067
https://www.congress.gov/member/jim-gerlach/G000549,Representative Jim Gerlach,(1955 - ),In Congress 2003 - 2015,1903
https://www.congress.gov/member/thomas-gettys/G000144,Representative Tom S. Gettys,(1912 - 2003),In Congress 1963 - 1975,44
https://www.congress.gov/member/robert-giaimo/G000151,Representative Robert N. Giaimo,(1919 - 2006),In Congress 1959 - 1981,305
https://www.congress.gov/member/greg-gianforte/G000584,Representative Greg Gianforte,(1961 - ),In Congress 2017 - Present |,409
https://www.congress.gov/member/jim-gibbons/G000152,Representative Jim Gibbons,(1944 - ),In Congress 1997 - 2007,1230
https://www.congress.gov/member/sam-gibbons/G000153,Representative Sam Gibbons,(1920 - 2012),In Congress 1963 - 1997,1643
https://www.congress.gov/member/bob-gibbs/G000563,Representative Bob Gibbs,(1954 - ),In Congress 2011 - Present |,1166
https://www.congress.gov/member/christopher-gibson/G000564,Representative Christopher P. Gibson,(1964 - ),In Congress 2011 - 2017,938
https://www.congress.gov/member/gabrielle-giffords/G000554,Representative Gabrielle Giffords,(1970 - ),In Congress 2007 - 2012,757
https://www.congress.gov/member/wayne-gilchrest/G000180,Representative Wayne T. Gilchrest,(1946 - ),In Congress 1991 - 2009,2234
https://www.congress.gov/member/kirsten-gillibrand/G000555,Senator Kirsten E. Gillibrand,(1966 - ),In Congress 2007 - Present |,4291
https://www.congress.gov/member/paul-gillmor/G000210,Representative Paul E. Gillmor,(1939 - 2007),In Congress 1989 - 2007,2133
https://www.congress.gov/member/benjamin-gilman/G000212,Representative Benjamin A. Gilman,(1922 - 2016),In Congress 1973 - 2003,6416
https://www.congress.gov/member/phil-gingrey/G000550,Representative Phil Gingrey,(1942 - ),In Congress 2003 - 2015,1891
https://www.congress.gov/member/newt-gingrich/G000225,Representative Newt Gingrich,(1943 - ),In Congress 1979 - 1999,3244
https://www.congress.gov/member/bo-ginn/G000226,Representative Bo Ginn,(1934 - 2005),In Congress 1973 - 1983,749
https://www.congress.gov/member/john-glenn/G000236,Senator John H. Glenn Jr.,(1921 - 2016),In Congress 1975 - 1999,3141
https://www.congress.gov/member/dan-glickman/G000240,Representative Dan Glickman,(1944 - ),In Congress 1977 - 1995,2346
https://www.congress.gov/member/louie-gohmert/G000552,Representative Louie Gohmert,(1953 - ),In Congress 2005 - Present |,2113
https://www.congress.gov/member/jared-golden/G000592,Representative Jared F. Golden,(1982 - ),In Congress 2019 - Present |,303
https://www.congress.gov/member/barry-goldwater/G000267,Senator Barry Goldwater,(1909 - 1998),"In Congress 1953 - 1965, 1969 - 1987",1497
https://www.congress.gov/member/barry-goldwater/G000268,Representative Barry Goldwater Jr.,(1938 - ),In Congress 1969 - 1983,1053
https://www.congress.gov/member/jimmy-gomez/G000585,Representative Jimmy Gomez,(1974 - ),In Congress 2017 - Present |,634
https://www.congress.gov/member/anthony-gonzalez/G000588,Representative Anthony Gonzalez,(1984 - ),In Congress 2019 - Present |,281
https://www.congress.gov/member/charles-gonzalez/G000544,Representative Charles A. Gonzalez,(1945 - ),In Congress 1999 - 2013,3035
https://www.congress.gov/member/henry-gonzalez/G000272,Representative Henry B. Gonzalez,(1916 - 2000),In Congress 1961 - 1999,2693
https://www.congress.gov/member/vicente-gonzalez/G000581,Representative Vicente Gonzalez,(1967 - ),In Congress 2017 - Present |,937
https://www.congress.gov/member/jenniffer-gonzalez-colon/G000582,Resident Commissioner Jenniffer Gonzalez-Colon,(1976 - ),In Congress 2017 - Present |,585
https://www.congress.gov/member/virgil-goode/G000280,Representative Virgil H. Goode Jr.,(1946 - ),In Congress 1997 - 2009,2309
https://www.congress.gov/member/lance-gooden/G000589,Representative Lance Gooden,(1982 - ),In Congress 2019 - Present |,251
https://www.congress.gov/member/robert-goodlatte/G000289,Representative Bob Goodlatte,(1952 - ),In Congress 1993 - 2019,2987
https://www.congress.gov/member/bill-goodling/G000291,Representative William F. Goodling,(1927 - 2017),In Congress 1975 - 2001,3208
https://www.congress.gov/member/carte-goodwin/G000561,Senator Carte Patrick Goodwin ,(1974 - ),In Congress 2010,10
https://www.congress.gov/member/bart-gordon/G000309,Representative Bart Gordon,(1949 - ),In Congress 1985 - 2011,4614
https://www.congress.gov/member/albert-gore/G000321,Senator Albert Gore Jr.,(1948 - ),In Congress 1977 - 1993,2908
https://www.congress.gov/member/thomas-gorton/G000333,Senator Slade Gorton,(1928 - 2020),"In Congress 1981 - 1987, 1989 - 2001",2844
https://www.congress.gov/member/paul-gosar/G000565,Representative Paul A. Gosar,(1958 - ),In Congress 2011 - Present |,1934
https://www.congress.gov/member/porter-goss/G000336,Representative Porter J. Goss,(1938 - ),In Congress 1989 - 2004,1926
https://www.congress.gov/member/josh-gottheimer/G000583,Representative Josh Gottheimer,(1975 - ),In Congress 2017 - Present |,760
https://www.congress.gov/member/trey-gowdy/G000566,Representative Trey Gowdy,(1964 - ),In Congress 2011 - 2019,568
https://www.congress.gov/member/willis-gradison/G000349,Representative Willis D. Gradison Jr.,(1928 - ),In Congress 1975 - 1995,1194
https://www.congress.gov/member/daniel-graham/G000352,Senator Bob Graham,(1936 - ),In Congress 1987 - 2005,3244
https://www.congress.gov/member/gwen-graham/G000575,Representative Gwen Graham,(1963 - ),In Congress 2015 - 2017,201
https://www.congress.gov/member/lindsey-graham/G000359,Senator Lindsey Graham,(1955 - ),In Congress 1995 - Present |,3511
https://www.congress.gov/member/william-gramm/G000365,Senator Phil Gramm,(1942 - ),In Congress 1979 - 2002,2712
https://www.congress.gov/member/rod-grams/G000367,Senator Rod Grams,(1948 - 2013),In Congress 1993 - 2001,1084
https://www.congress.gov/member/fred-grandy/G000371,Representative Fred Grandy,(1948 - ),In Congress 1987 - 1995,962
https://www.congress.gov/member/kay-granger/G000377,Representative Kay Granger,(1943 - ),In Congress 1997 - Present |,1844
https://www.congress.gov/member/bill-grant/G000382,Representative Bill Grant,(1943 - ),In Congress 1987 - 1991,657
https://www.congress.gov/member/charles-grassley/G000386,Senator Chuck Grassley,(1933 - ),In Congress 1975 - Present |,8587
https://www.congress.gov/member/ella-grasso/G000387,Representative Ella T. Grasso,(1919 - 1981),In Congress 1971 - 1975,396
https://www.congress.gov/member/maurice-gravel/G000388,Senator Mike Gravel,(1930 - ),In Congress 1969 - 1981,886
https://www.congress.gov/member/garret-graves/G000577,Representative Garret Graves,(1972 - ),In Congress 2015 - Present |,365
https://www.congress.gov/member/sam-graves/G000546,Representative Sam Graves,(1963 - ),In Congress 2001 - Present |,1956
https://www.congress.gov/member/tom-graves/G000560,Representative Tom Graves,(1970 - ),In Congress 2010 - 2020,737
https://www.congress.gov/member/kenneth-gray/G000400,Representative Kenneth J. Gray,(1924 - 2014),"In Congress 1955 - 1975, 1985 - 1989",1263
https://www.congress.gov/member/william-gray/G000402,Representative William H. Gray III,(1941 - 2013),In Congress 1979 - 1993,2044
https://www.congress.gov/member/alan-grayson/G000556,Representative Alan Grayson,(1958 - ),"In Congress 2009 - 2011, 2013 - 2017",1338
https://www.congress.gov/member/al-green/G000553,Representative Al Green,(1947 - ),In Congress 2005 - Present |,3102
https://www.congress.gov/member/edith-green/G000407,Representative Edith Green,(1910 - 1987),In Congress 1955 - 1975,102
https://www.congress.gov/member/gene-green/G000410,Representative Gene Green,(1947 - ),In Congress 1993 - 2019,5433
https://www.congress.gov/member/mark-green/G000545,Representative Mark Green,(1960 - ),In Congress 1999 - 2007,1283
https://www.congress.gov/member/mark-green/G000590,Representative Mark E. Green,(1964 - ),In Congress 2019 - Present |,192
https://www.congress.gov/member/s-green/G000417,Representative S. William Green,(1929 - 2002),In Congress 1977 - 1993,2334
https://www.congress.gov/member/william-green/G000420,Representative William J. Green,(1938 - ),In Congress 1963 - 1977,315
https://www.congress.gov/member/james-greenwood/G000439,Representative James C. Greenwood,(1951 - ),In Congress 1993 - 2005,1670
https://www.congress.gov/member/judd-gregg/G000445,Senator Judd Gregg,(1947 - ),"In Congress 1981 - 1989, 1993 - 2011",2651
https://www.congress.gov/member/robert-griffin/G000465,Senator Robert P. Griffin,(1923 - 2015),"In Congress 1957 - 1965, 1973 - 1979",289
https://www.congress.gov/member/tim-griffin/G000567,Representative Tim Griffin,(1968 - ),In Congress 2011 - 2015,824
https://www.congress.gov/member/h-griffith/G000568,Representative H. Morgan Griffith,(1958 - ),In Congress 2011 - Present |,952
https://www.congress.gov/member/parker-griffith/G000557,Representative Parker Griffith,(1942 - ),In Congress 2009 - 2011,255
https://www.congress.gov/member/martha-griffiths/G000471,Representative Martha W. Griffiths,(1912 - 2003),In Congress 1955 - 1975,83
https://www.congress.gov/member/raul-grijalva/G000551,Representative Raul M. Grijalva,(1948 - ),In Congress 2003 - Present |,9031
https://www.congress.gov/member/michael-grimm/G000569,Representative Michael G. Grimm,(1970 - ),In Congress 2011 - 2015,720
https://www.congress.gov/member/wayne-grisham/G000480,Representative Wayne R. Grisham,(1923 - 2011),In Congress 1979 - 1983,362
https://www.congress.gov/member/harold-gross/G000495,Representative H. R. Gross,(1899 - 1987),In Congress 1949 - 1975,55
https://www.congress.gov/member/john-grotberg/G000499,Representative John E. Grotberg,(1925 - 1986),In Congress 1985 - 1987,203
https://www.congress.gov/member/glenn-grothman/G000576,Representative Glenn Grothman,(1955 - ),In Congress 2015 - Present |,1011
https://www.congress.gov/member/james-grover/G000504,Representative James R. Grover Jr.,(1919 - 2012),In Congress 1963 - 1975,139
https://www.congress.gov/member/felix-grucci/G000547,Representative Felix J. Grucci Jr.,(1951 - ),In Congress 2001 - 2003,334
https://www.congress.gov/member/frank-guarini/G000511,Representative Frank J. Guarini,(1924 - ),In Congress 1979 - 1993,2987
https://www.congress.gov/member/charles-gubser/G000512,Representative Charles S. Gubser,(1916 - 2011),In Congress 1953 - 1975,92
https://www.congress.gov/member/gilbert-gude/G000513,Representative Gilbert Gude,(1923 - 2007),In Congress 1967 - 1977,811
https://www.congress.gov/member/lamar-gudger/G000515,Representative V. Lamar Gudger,(1919 - 2004),In Congress 1977 - 1981,358
https://www.congress.gov/member/michael-guest/G000591,Representative Michael Guest,(1970 - ),In Congress 2019 - Present |,198
https://www.congress.gov/member/frank-guinta/G000570,Representative Frank C. Guinta,(1970 - ),"In Congress 2011 - 2013, 2015 - 2017",396
https://www.congress.gov/member/steve-gunderson/G000524,Representative Steve Gunderson,(1951 - ),In Congress 1981 - 1997,2579
https://www.congress.gov/member/william-gunter/G000528,Representative Bill Gunter,(1934 - ),In Congress 1973 - 1975,303
https://www.congress.gov/member/edward-gurney/G000531,Senator Edward J. Gurney,(1914 - 1996),"In Congress 1963 - 1969, 1973 - 1975",229
https://www.congress.gov/member/brett-guthrie/G000558,Representative Brett Guthrie,(1964 - ),In Congress 2009 - Present |,1411
https://www.congress.gov/member/luis-gutierrez/G000535,Representative Luis V. Gutierrez,(1953 - ),In Congress 1993 - 2019,5368
https://www.congress.gov/member/gil-gutknecht/G000536,Representative Gil Gutknecht,(1951 - ),In Congress 1995 - 2007,1008
https://www.congress.gov/member/tennyson-guyer/G000537,Representative Tennyson Guyer,(1913 - 1981),In Congress 1973 - 1983,1180
https://www.congress.gov/member/debra-haaland/H001080,Representative Debra A. Haaland,(1960 - ),In Congress 2019 - Present |,970
https://www.congress.gov/member/kay-hagan/H001049,Senator Kay  R. Hagan,(1953 - 2019),In Congress 2009 - 2015,869
https://www.congress.gov/member/jim-hagedorn/H001088,Representative Jim Hagedorn,(1962 - ),In Congress 2019 - Present |,271
https://www.congress.gov/member/tom-hagedorn/H000012,Representative Thomas M. Hagedorn,(1943 - ),In Congress 1975 - 1983,729
https://www.congress.gov/member/chuck-hagel/H001028,Senator Chuck Hagel,(1946 - ),In Congress 1997 - 2009,1981
https://www.congress.gov/member/janice-hahn/H001063,Representative Janice Hahn,(1952 - ),In Congress 2011 - 2017,943
https://www.congress.gov/member/james-haley/H000041,Representative James A. Haley,(1899 - 1981),In Congress 1953 - 1977,187
https://www.congress.gov/member/john-hall/H001039,Representative John J. Hall,(1948 - ),In Congress 2007 - 2011,901
https://www.congress.gov/member/katie-hall/H000058,Representative Katie Hall,(1938 - 2012),In Congress 1981 - 1985,456
https://www.congress.gov/member/ralph-hall/H000067,Representative Ralph M. Hall,(1923 - 2019),In Congress 1981 - 2015,4196
https://www.congress.gov/member/sam-hall/H000070,Representative Sam B. Hall Jr.,(1924 - 1994),In Congress 1975 - 1987,921
https://www.congress.gov/member/tim-hall/H000073,Representative Tim L. Hall,(1925 - 2008),In Congress 1975 - 1977,122
https://www.congress.gov/member/tony-hall/H000074,Representative Tony P. Hall,(1942 - ),In Congress 1979 - 2002,2581
https://www.congress.gov/member/deborah-halvorson/H001044,Representative Deborah L. Halvorson,(1958 - ),In Congress 2009 - 2011,267
https://www.congress.gov/member/dan-hamburg/H000096,Representative Dan Hamburg,(1948 - ),In Congress 1993 - 1995,232
https://www.congress.gov/member/lee-hamilton/H000114,Representative Lee H. Hamilton,(1931 - ),In Congress 1965 - 1999,2071
https://www.congress.gov/member/john-hammerschmidt/H000124,Representative John P. Hammerschmidt,(1922 - 2015),In Congress 1967 - 1993,2927
https://www.congress.gov/member/colleen-hanabusa/H001050,Representative Colleen Hanabusa,(1951 - ),In Congress 2011 - 2019,955
https://www.congress.gov/member/kent-hance/H000144,Representative Kent R. Hance,(1942 - ),In Congress 1979 - 1985,614
